dataset,snr,method,metric,stochastic,n_runs,median,mean,std,ci_lo,ci_hi
outliers,1.0,PCC,iso_rank_2d_o2,True,3,4.0,3.6666666666666665,0.4714045207910317,3.0,4.0
outliers,1.0,PCC,iso_rank_delta_o2__vs_ambient,True,3,-7.0,-7.333333333333333,0.4714045207910317,-8.0,-7.0
outliers,1.0,PCC,osp_median__vs_ambient,True,3,169.6171914287695,171.97852080417735,9.644173822470602,161.52590453753876,184.79246644622376
outliers,1.0,PCC,osp_min__vs_ambient,True,3,165.21552286486133,163.8166347717438,9.854352372354782,151.10907992060788,175.12530152976214
outliers,1.0,PCC,log2_osp_median__vs_ambient,True,3,7.40613859040753,7.42384082223954,0.08023984620599968,7.335621743863641,7.529762132447449
outliers,1.0,PCC,iso_rank_delta_mean__vs_ambient,True,3,-61.333333333333336,-61.333333333333336,0.0,-61.333333333333336,-61.333333333333336
outliers,1.0,PCC,osp_o3__vs_ambient,True,3,171.44043712068012,174.74589743392048,8.195264038820435,166.77838964716472,186.01886553391657
outliers,1.0,PCC,log2_osp_o3__vs_ambient,True,3,7.421563623337622,7.447552436402958,0.066880151632122,7.381788553085637,7.539305132785613
outliers,1.0,PCC,iso_rank_hd_o3__vs_ambient,True,3,181.0,181.0,0.0,181.0,181.0
outliers,1.0,PCC,iso_rank_2d_o3,True,3,5.0,4.0,2.160246899469287,1.0,6.0
outliers,1.0,PCC,iso_rank_delta_o3__vs_ambient,True,3,-176.0,-177.0,2.160246899469287,-180.0,-175.0
outliers,1.0,PCC,osp_o4__vs_ambient,True,3,167.7939457368589,171.7717837955869,14.804243668072885,155.95954979602007,191.56185585388184
outliers,1.0,PCC,log2_osp_o4__vs_ambient,True,3,7.390546851839801,7.419080481420141,0.12277137129440137,7.285028085042335,7.581666507378286
outliers,1.0,PCC,iso_rank_hd_o4__vs_ambient,True,3,3.0,3.0,0.0,3.0,3.0
outliers,1.0,PCC,iso_rank_2d_o4,True,3,6.0,5.333333333333333,0.9428090415820634,4.0,6.0
outliers,1.0,PCC,iso_rank_delta_o4__vs_ambient,True,3,3.0,2.3333333333333335,0.9428090415820634,1.0,3.0
outliers,1.0,PCC,osp_o5__vs_ambient,True,3,179.87696090939332,176.74187176541952,7.201522568365693,166.78258702833432,183.5660673585309
outliers,1.0,PCC,log2_osp_o5__vs_ambient,True,3,7.490866604211249,7.464282351057714,0.0595196848007687,7.381824861535497,7.520155587426398
outliers,1.0,PCC,iso_rank_hd_o5__vs_ambient,True,3,12.0,12.0,0.0,12.0,12.0
outliers,1.0,PCC,iso_rank_2d_o5,True,3,2.0,2.0,0.0,2.0,2.0
outliers,1.0,PCC,iso_rank_delta_o5__vs_ambient,True,3,-10.0,-10.0,0.0,-10.0,-10.0
outliers,1.0,PCC,pair_cohesion_dir0__vs_ambient,True,3,612.0882376819684,622.8543592337384,55.13885904280353,561.3531271236054,695.1217128956412
outliers,1.0,PCC,pair_angle_2d_dir0,True,3,77.98370125035768,74.12900764154749,9.068310906237386,61.60886154116192,82.79446013312285
outliers,1.0,PCC,pair_angle_hd_dir0__vs_ambient,True,3,26.15011645331886,26.15011645331886,0.0,26.15011645331886,26.15011645331886
outliers,1.0,PCC,pair_cohesion_dir1__vs_ambient,True,3,687.521022492095,468.7359936704575,314.49056341957885,23.99842548281237,694.6885330364653
outliers,1.0,PCC,pair_angle_2d_dir1,True,3,74.0947024953545,53.92546646487295,37.63762696137512,1.1818765517360454,86.49982034752827
outliers,1.0,PCC,pair_angle_hd_dir1__vs_ambient,True,3,25.268072273228164,25.26807227322816,3.552713678800501e-15,25.268072273228164,25.268072273228164
outliers,1.0,PCC,pair_cohesion_dir2__vs_ambient,True,3,650.0603854128957,579.9242255499965,429.21676067194625,22.69598745599381,1067.0163037811
outliers,1.0,PCC,pair_angle_2d_dir2,True,3,78.20033989552324,81.70268926664848,67.30137164257609,1.0826790686600285,165.82504883576215
outliers,1.0,PCC,pair_angle_hd_dir2__vs_ambient,True,3,26.58952637102477,26.58952637102477,0.0,26.58952637102477,26.58952637102477
outliers,1.0,PCC,pair_cohesion_median__vs_ambient,True,3,650.0603854128957,649.8898818623197,30.79554144837945,612.0882376819684,687.521022492095
outliers,1.0,PCC,pair_angle_2d_max,True,3,86.49982034752827,111.70644310547108,38.297519834602376,82.79446013312285,165.82504883576215
outliers,1.0,PCC,outlier_shepard__vs_ambient,True,3,0.1543586485761299,0.14399026736131862,0.021568309309558307,0.1139633624708997,0.1636487910369262
outliers,1.0,PyMDE,shepard_p5__vs_ambient,True,3,0.0489367126581937,0.04842150997527833,0.0026870278055551064,0.0449033715172742,0.0514244457503671
outliers,1.0,PyMDE,shepard_p10__vs_ambient,True,3,0.0714415061119671,0.0711508336032677,0.006051261051661727,0.0635985227578618,0.0784124719399742
outliers,1.0,PyMDE,shepard_p20__vs_ambient,True,3,0.1535460354832285,0.1489617409419099,0.011861121180228045,0.1326957797270581,0.1606434076154431
outliers,1.0,PyMDE,shepard_p30__vs_ambient,True,3,0.436972161981375,0.456837117460931,0.03321297244860672,0.4299091832909879,0.50363000711043
outliers,1.0,PyMDE,shepard_p50__vs_ambient,True,3,0.501774890650139,0.5220759975913453,0.04184340593482046,0.4840891983817217,0.5803639037421752
outliers,1.0,PyMDE,shepard_p75__vs_ambient,True,3,0.4971915027720147,0.5109336225270703,0.037992817274424565,0.4728208313561384,0.5627885334530577
outliers,1.0,PyMDE,shepard_p100__vs_ambient,True,3,0.5270233880911384,0.5377850428319981,0.0313990515600167,0.5058564779702865,0.5804752624345695
outliers,1.0,PyMDE,stress_p5__vs_ambient,True,3,0.7622199664017136,0.7549137457958638,0.013454867819109824,0.7360450330602855,0.7664762379255922
outliers,1.0,PyMDE,stress_fidelity_p5__vs_ambient,True,3,0.2377800335982863,0.24508625420413618,0.013454867819109815,0.2335237620744078,0.2639549669397145
outliers,1.0,PyMDE,stress_p10__vs_ambient,True,3,0.7533654263168759,0.746343459586931,0.012265097883312964,0.7290968318408771,0.7565681206030399
outliers,1.0,PyMDE,stress_fidelity_p10__vs_ambient,True,3,0.2466345736831241,0.253656540413069,0.012265097883312943,0.2434318793969601,0.2709031681591228
outliers,1.0,PyMDE,stress_p20__vs_ambient,True,3,0.7306015470766036,0.7246980317809634,0.010547335534822096,0.709883272375924,0.7336092758903625
outliers,1.0,PyMDE,stress_fidelity_p20__vs_ambient,True,3,0.2693984529233963,0.2753019682190366,0.01054733553482208,0.2663907241096375,0.290116727624076
outliers,1.0,PyMDE,stress_p30__vs_ambient,True,3,0.594972342485069,0.5986563146435019,0.007917416298421924,0.5913413643837622,0.6096552370616743
outliers,1.0,PyMDE,stress_fidelity_p30__vs_ambient,True,3,0.4050276575149309,0.40134368535649806,0.007917416298421924,0.3903447629383256,0.4086586356162378
outliers,1.0,PyMDE,stress_p50__vs_ambient,True,3,0.4931025040377578,0.4956990805584304,0.00734542739598696,0.4882866686044445,0.5057080690330888
outliers,1.0,PyMDE,stress_fidelity_p50__vs_ambient,True,3,0.5068974959622422,0.5043009194415696,0.007345427395986986,0.4942919309669111,0.5117133313955555
outliers,1.0,PyMDE,stress_p75__vs_ambient,True,3,0.4409416061094218,0.4415929586356326,0.006611443570702147,0.4338409753337515,0.4499962944637244
outliers,1.0,PyMDE,stress_fidelity_p75__vs_ambient,True,3,0.5590583938905782,0.5584070413643675,0.006611443570702102,0.5500037055362756,0.5661590246662485
outliers,1.0,PyMDE,stress_p100__vs_ambient,True,3,0.4083056044049096,0.40903276634810193,0.006321286817915364,0.4016800381512675,0.4171126564881286
outliers,1.0,PyMDE,stress_fidelity_p100__vs_ambient,True,3,0.5916943955950904,0.5909672336518981,0.006321286817915387,0.5828873435118713,0.5983199618487325
outliers,1.0,PyMDE,pp_shepard_p5__vs_ambient,True,3,0.1152838905859769,0.11315669282368757,0.007024065501081797,0.1036899685415201,0.1204962193435657
outliers,1.0,PyMDE,pp_shepard_p10__vs_ambient,True,3,0.1177417107459263,0.1182478549388532,0.004439780432535519,0.1130810249166744,0.1239208291539589
outliers,1.0,PyMDE,pp_shepard_p20__vs_ambient,True,3,0.1632797583338714,0.1595541962241914,0.01165944486430433,0.1437808392631994,0.1716019910755034
outliers,1.0,PyMDE,pp_shepard_p30__vs_ambient,True,3,0.4716040054234582,0.4862071016727168,0.03243410526846423,0.4558520572563329,0.5311652423383594
outliers,1.0,PyMDE,pp_shepard_p50__vs_ambient,True,3,0.5429799362889831,0.5595939725610517,0.0389206959355867,0.5224563957794461,0.613345585614726
outliers,1.0,PyMDE,pp_shepard_p75__vs_ambient,True,3,0.5234919010733053,0.537866568091495,0.0357787375569038,0.5030395730585815,0.5870682301425983
outliers,1.0,PyMDE,pp_shepard_p100__vs_ambient,True,3,0.5270233880911382,0.537785042831998,0.03139905156001631,0.505856477970287,0.5804752624345689
outliers,1.0,PyMDE,full_shepard,True,3,0.5270233880911384,0.5377850428319981,0.0313990515600167,0.5058564779702865,0.5804752624345695
outliers,1.0,PyMDE,full_stress,True,3,0.4083056044049096,0.40903276634810193,0.006321286817915364,0.4016800381512675,0.4171126564881286
outliers,1.0,PyMDE,full_stress_fidelity,True,3,0.5916943955950904,0.5909672336518981,0.006321286817915387,0.5828873435118713,0.5983199618487325
outliers,1.0,PyMDE,shepard_p5__vs_truth,True,3,0.0520100715067767,0.058041580445747094,0.01385199701233545,0.0449163186280227,0.0771983512024419
outliers,1.0,PyMDE,shepard_p10__vs_truth,True,3,0.0852883592620459,0.0827048450783254,0.017746402380369123,0.0597937381577621,0.1030324378151682
outliers,1.0,PyMDE,shepard_p20__vs_truth,True,3,0.1564159548974215,0.14930250002638487,0.01909286066225322,0.1231879566006024,0.1683035885811308
outliers,1.0,PyMDE,shepard_p30__vs_truth,True,3,0.435408244803287,0.4562317071477388,0.035588008072064525,0.4269628758264983,0.5063240008134311
outliers,1.0,PyMDE,shepard_p50__vs_truth,True,3,0.4942630022883064,0.514044234947912,0.04012357417446804,0.477876421727295,0.5699932808281344
outliers,1.0,PyMDE,shepard_p75__vs_truth,True,3,0.482971254409056,0.4950176119498324,0.03736221400364517,0.4564867055497102,0.5455948758907312
outliers,1.0,PyMDE,shepard_p100__vs_truth,True,3,0.5135520620740907,0.5215794621649645,0.033837846185826144,0.4847376804780902,0.5664486439427128
outliers,1.0,PyMDE,stress_p5__vs_truth,True,3,0.7653842147558326,0.7624523192571554,0.015243645248896914,0.7424902618547043,0.7794824811609289
outliers,1.0,PyMDE,stress_fidelity_p5__vs_truth,True,3,0.2346157852441673,0.23754768074284469,0.015243645248896895,0.2205175188390711,0.2575097381452956
outliers,1.0,PyMDE,stress_p10__vs_truth,True,3,0.7596683611062702,0.7531560505933133,0.013935674689252654,0.7337909877883962,0.7660088028852732
outliers,1.0,PyMDE,stress_fidelity_p10__vs_truth,True,3,0.2403316388937297,0.24684394940668672,0.013935674689252652,0.2339911971147268,0.2662090122116037
outliers,1.0,PyMDE,stress_p20__vs_truth,True,3,0.7492265127212278,0.7438758684517173,0.012104663816273517,0.7271182068954253,0.7552828857384988
outliers,1.0,PyMDE,stress_fidelity_p20__vs_truth,True,3,0.2507734872787722,0.25612413154828273,0.012104663816273533,0.2447171142615012,0.2728817931045747
outliers,1.0,PyMDE,stress_p30__vs_truth,True,3,0.6271054944235697,0.6213922971137039,0.023166772182675745,0.5905970418622218,0.6464743550553204
outliers,1.0,PyMDE,stress_fidelity_p30__vs_truth,True,3,0.3728945055764303,0.37860770288629597,0.023166772182675745,0.3535256449446796,0.4094029581377781
outliers,1.0,PyMDE,stress_p50__vs_truth,True,3,0.509300442583408,0.5021037134794063,0.022469189108997884,0.4717013938745298,0.525309303980281
outliers,1.0,PyMDE,stress_fidelity_p50__vs_truth,True,3,0.490699557416592,0.49789628652059376,0.022469189108997884,0.474690696019719,0.5282986061254702
outliers,1.0,PyMDE,stress_p75__vs_truth,True,3,0.4484465263077011,0.4431719442699409,0.01846334243819187,0.4183879467412859,0.4626813597608358
outliers,1.0,PyMDE,stress_fidelity_p75__vs_truth,True,3,0.5515534736922989,0.5568280557300591,0.01846334243819187,0.5373186402391642,0.5816120532587141
outliers,1.0,PyMDE,stress_p100__vs_truth,True,3,0.4060839378028846,0.40234514413367917,0.015688921867069192,0.3815355923247677,0.4194159022733853
outliers,1.0,PyMDE,stress_fidelity_p100__vs_truth,True,3,0.5939160621971153,0.5976548558663208,0.01568892186706922,0.5805840977266147,0.6184644076752324
outliers,1.0,PyMDE,pp_shepard_p5__vs_truth,True,3,0.102254630290429,0.10487589564190669,0.011352096631471851,0.0924696820014084,0.1199033746338827
outliers,1.0,PyMDE,pp_shepard_p10__vs_truth,True,3,0.1184069401105201,0.1156546364161727,0.016281402495557293,0.0944808907981876,0.1340760783398104
outliers,1.0,PyMDE,pp_shepard_p20__vs_truth,True,3,0.1656571554240386,0.1598805129702667,0.019628862870441192,0.1334781281249664,0.1805062553617951
outliers,1.0,PyMDE,pp_shepard_p30__vs_truth,True,3,0.4688384693195465,0.4835472388196968,0.03223593162686161,0.4535322242352746,0.5282710229042693
outliers,1.0,PyMDE,pp_shepard_p50__vs_truth,True,3,0.532201017250902,0.5494782343168424,0.0379187281069391,0.514152445438791,0.6020812402608342
outliers,1.0,PyMDE,pp_shepard_p75__vs_truth,True,3,0.5102827944092247,0.5223837578649847,0.035156654569366515,0.4866710913237698,0.5701973878619597
outliers,1.0,PyMDE,pp_shepard_p100__vs_truth,True,3,0.513552062074088,0.5215794621649633,0.03383784618582625,0.4847376804780898,0.5664486439427122
outliers,1.0,PyMDE,cluster_ratio_truth,True,3,0.2240145820117347,0.22401458201173466,2.7755575615628914e-17,0.2240145820117347,0.2240145820117347
outliers,1.0,PyMDE,cluster_ratio_2d,True,3,0.3263277453760071,0.3300464048601291,0.027641909038477724,0.2982049722715235,0.3656064969328567
outliers,1.0,PyMDE,cluster_over_compression,True,3,0.6864711480588838,0.6834672313393227,0.0565780367892125,0.6127204628228332,0.7512100831362514
outliers,1.0,PyMDE,recall_k5,True,3,0.0361999999999999,0.0363333333333333,0.00065996632910745,0.0356,0.0372
outliers,1.0,PyMDE,recall_k15,True,3,0.0951333333333333,0.09366666666666663,0.00246095434665013,0.0902,0.0956666666666666
outliers,1.0,PyMDE,recall_k30,True,3,0.1631666666666666,0.1617666666666666,0.005318521097698748,0.1546666666666666,0.1674666666666666
outliers,1.0,PyMDE,trust_k5,True,3,0.8390594758064516,0.8390322580645161,0.009584717946827177,0.8272798387096774,0.8507574596774193
outliers,1.0,PyMDE,trust_k15,True,3,0.83677911975435,0.8352476287956329,0.009367967061259527,0.8230854315933128,0.8458783350392357
outliers,1.0,PyMDE,trust_k30,True,3,0.8276050288108958,0.8309710959781155,0.011525508267336601,0.8188426052034223,0.8464656539200279
outliers,1.0,PyMDE,cont_k5,True,3,0.7904274193548387,0.7969469086021505,0.024238529552259615,0.7710625,0.8293508064516129
outliers,1.0,PyMDE,cont_k15,True,3,0.7965525076765609,0.8009000113726827,0.02175210613229999,0.7767003752985329,0.8294471511429546
outliers,1.0,PyMDE,cont_k30,True,3,0.8027381875327397,0.8060364123159305,0.020952645570886587,0.7821833420639078,0.8331877073511438
outliers,1.0,PyMDE,osp_o0__vs_ambient,True,3,59.610925129166176,57.24661415711049,12.059692341101963,41.43702573622998,70.69189160593534
outliers,1.0,PyMDE,log2_osp_o0__vs_ambient,True,3,5.897504858212935,5.804608749259157,0.32139043314435306,5.372848547970093,6.143472841594446
outliers,1.0,PyMDE,iso_rank_hd_o0__vs_ambient,True,3,2.0,2.0,0.0,2.0,2.0
outliers,1.0,PyMDE,iso_rank_2d_o0,True,3,38.0,45.666666666666664,30.291179500896884,13.0,86.0
outliers,1.0,PyMDE,iso_rank_delta_o0__vs_ambient,True,3,36.0,43.666666666666664,30.291179500896884,11.0,84.0
outliers,1.0,PyMDE,osp_o1__vs_ambient,True,3,62.53657992810497,62.595819835323745,6.672118101468731,54.4539584106906,70.79692116717568
outliers,1.0,PyMDE,log2_osp_o1__vs_ambient,True,3,5.966628416553875,5.959736051347459,0.15465989876209527,5.766965021183113,6.14561471630539
outliers,1.0,PyMDE,iso_rank_hd_o1__vs_ambient,True,3,180.0,180.0,0.0,180.0,180.0
outliers,1.0,PyMDE,iso_rank_2d_o1,True,3,5.0,5.666666666666667,1.699673171197595,4.0,8.0
outliers,1.0,PyMDE,iso_rank_delta_o1__vs_ambient,True,3,-175.0,-174.33333333333334,1.699673171197595,-176.0,-172.0
outliers,1.0,PyMDE,osp_o2__vs_ambient,True,3,59.22648670149017,58.28424509837392,13.510566953067526,41.28625935935721,74.3399892342744
outliers,1.0,PyMDE,log2_osp_o2__vs_ambient,True,3,5.888170603294985,5.823942328306111,0.34935384105207473,5.367589807463677,6.216066574159672
outliers,1.0,PyMDE,iso_rank_hd_o2__vs_ambient,True,3,11.0,11.0,0.0,11.0,11.0
outliers,1.0,PyMDE,iso_rank_2d_o2,True,3,39.0,42.333333333333336,35.188381921057726,1.0,87.0
outliers,1.0,PyMDE,iso_rank_delta_o2__vs_ambient,True,3,28.0,31.333333333333332,35.188381921057726,-10.0,76.0
outliers,1.0,PyMDE,osp_median__vs_ambient,True,3,60.39675060237512,61.47034235632731,7.174227216104841,53.26987008005129,70.74440638655551
outliers,1.0,PyMDE,osp_min__vs_ambient,True,3,59.22648670149017,55.04449530262985,9.974677403393182,41.28625935935721,64.62073984704217
outliers,1.0,PyMDE,log2_osp_median__vs_ambient,True,3,5.916399028279715,5.932063687305766,0.16746125002942225,5.735247857200085,6.144544176437496
outliers,1.0,PyMDE,iso_rank_delta_mean__vs_ambient,True,3,-50.0,-46.22222222222222,10.286932859425155,-56.5,-32.166666666666664
outliers,1.0,PyMDE,osp_o3__vs_ambient,True,3,64.62073984704217,70.8250498503626,11.050588770722277,61.505322091891664,86.34908761215397
outliers,1.0,PyMDE,log2_osp_o3__vs_ambient,True,3,6.013925363094299,6.129557913301852,0.21590631781879005,5.942639347995695,6.432109028815563
outliers,1.0,PyMDE,iso_rank_hd_o3__vs_ambient,True,3,181.0,181.0,0.0,181.0,181.0
outliers,1.0,PyMDE,iso_rank_2d_o3,True,3,1.0,3.3333333333333335,3.2998316455372216,1.0,8.0
outliers,1.0,PyMDE,iso_rank_delta_o3__vs_ambient,True,3,-180.0,-177.66666666666666,3.299831645537222,-180.0,-173.0
outliers,1.0,PyMDE,osp_o4__vs_ambient,True,3,60.80550245494288,62.7600742132225,6.617545298551602,55.81128946443605,71.66343072028857
outliers,1.0,PyMDE,log2_osp_o4__vs_ambient,True,3,5.92612997785336,5.9639267524380015,0.14965290183961602,5.802485073697354,6.163165205763288
outliers,1.0,PyMDE,iso_rank_hd_o4__vs_ambient,True,3,3.0,3.0,0.0,3.0,3.0
outliers,1.0,PyMDE,iso_rank_2d_o4,True,3,11.0,9.0,5.0990195135927845,2.0,14.0
outliers,1.0,PyMDE,iso_rank_delta_o4__vs_ambient,True,3,8.0,6.0,5.0990195135927845,-1.0,11.0
outliers,1.0,PyMDE,osp_o5__vs_ambient,True,3,59.98799874980736,59.408054009122566,5.756474248513212,52.08578174941199,66.15038152814834
outliers,1.0,PyMDE,log2_osp_o5__vs_ambient,True,3,5.9066019976758,5.885699089232165,0.14156219352854763,5.702817697734743,6.047677572285951
outliers,1.0,PyMDE,iso_rank_hd_o5__vs_ambient,True,3,12.0,12.0,0.0,12.0,12.0
outliers,1.0,PyMDE,iso_rank_2d_o5,True,3,5.0,5.666666666666667,2.494438257849294,3.0,9.0
outliers,1.0,PyMDE,iso_rank_delta_o5__vs_ambient,True,3,-7.0,-6.333333333333333,2.494438257849294,-9.0,-3.0
outliers,1.0,PyMDE,pair_cohesion_dir0__vs_ambient,True,3,465.8699305321455,346.39341203786336,237.12243857732642,15.29819698960229,558.0121085918423
outliers,1.0,PyMDE,pair_angle_2d_dir0,True,3,119.36071753737228,96.20764124849353,68.88933496709812,2.676469299219233,166.5857369088891
outliers,1.0,PyMDE,pair_angle_hd_dir0__vs_ambient,True,3,26.15011645331886,26.15011645331886,0.0,26.15011645331886,26.15011645331886
outliers,1.0,PyMDE,pair_cohesion_dir1__vs_ambient,True,3,560.1472015198709,468.93239042233625,142.8771341040003,267.18175942978115,579.4682103173567
outliers,1.0,PyMDE,pair_angle_2d_dir1,True,3,172.91896295719204,134.0368412937548,56.38461783376392,54.30504192284046,174.8865190012319
outliers,1.0,PyMDE,pair_angle_hd_dir1__vs_ambient,True,3,25.268072273228164,25.26807227322816,3.552713678800501e-15,25.268072273228164,25.268072273228164
outliers,1.0,PyMDE,pair_cohesion_dir2__vs_ambient,True,3,8.673165035416485,171.92190860530562,231.58134784868076,7.66568579348877,499.4268749870116
outliers,1.0,PyMDE,pair_angle_2d_dir2,True,3,1.4878462171304354,46.400321759393506,63.83270117108838,1.04009572050752,136.67302334054258
outliers,1.0,PyMDE,pair_angle_hd_dir2__vs_ambient,True,3,26.58952637102477,26.58952637102477,0.0,26.58952637102477,26.58952637102477
outliers,1.0,PyMDE,pair_cohesion_median__vs_ambient,True,3,465.8699305321455,346.39341203786336,237.12243857732642,15.29819698960229,558.0121085918423
outliers,1.0,PyMDE,pair_angle_2d_max,True,3,172.91896295719204,161.4928350996555,17.568629447872127,136.67302334054258,174.8865190012319
outliers,1.0,PyMDE,outlier_shepard__vs_ambient,True,3,0.0334161095773383,0.024706759035978566,0.013590443135584463,0.005514273051008,0.0351898944795894
outliers,1.0,UMAP,shepard_p5__vs_ambient,True,3,0.1836879649385516,0.18324279979531663,0.004770959321848742,0.1771897412334785,0.1888506932139198
outliers,1.0,UMAP,shepard_p10__vs_ambient,True,3,0.1546125004155811,0.15477131739659952,0.0014516329387220153,0.1530781740097073,0.1566232777645101
outliers,1.0,UMAP,shepard_p20__vs_ambient,True,3,0.1973872035064068,0.1992386461275428,0.004163893879945286,0.1953232788693435,0.2050054560068781
outliers,1.0,UMAP,shepard_p30__vs_ambient,True,3,0.7224754895767171,0.7228940997148756,0.0012278463555369388,0.7216439582541424,0.7245628513137671
outliers,1.0,UMAP,shepard_p50__vs_ambient,True,3,0.7285765362780008,0.7289150252344401,0.0007156266807787249,0.7282582847012098,0.7299102547241098
outliers,1.0,UMAP,shepard_p75__vs_ambient,True,3,0.5861136906281383,0.5866917484483198,0.0024352307090846122,0.5840405546156412,0.58992100010118
outliers,1.0,UMAP,shepard_p100__vs_ambient,True,3,0.4635139846846043,0.4658049582856032,0.0064555205268169,0.4592970668857342,0.4746038232864712
outliers,1.0,UMAP,stress_p5__vs_ambient,True,3,0.4515765737499683,0.4525086414450267,0.0014102021189529872,0.4514477691450404,0.4545015814400714
outliers,1.0,UMAP,stress_fidelity_p5__vs_ambient,True,3,0.5484234262500316,0.5474913585549732,0.0014102021189529748,0.5454984185599285,0.5485522308549595
outliers,1.0,UMAP,stress_p10__vs_ambient,True,3,0.4359365368088371,0.43634585262838704,0.0011458346567106562,0.4351926626046001,0.437908358471724
outliers,1.0,UMAP,stress_fidelity_p10__vs_ambient,True,3,0.564063463191163,0.5636541473716129,0.001145834656710688,0.562091641528276,0.5648073373953999
outliers,1.0,UMAP,stress_p20__vs_ambient,True,3,0.9070980757811168,0.9028608969177955,0.007141449942746326,0.8928028366355494,0.90868177833672
outliers,1.0,UMAP,stress_fidelity_p20__vs_ambient,True,3,0.0929019242188832,0.09713910308220457,0.007141449942746341,0.0913182216632799,0.1071971633644506
outliers,1.0,UMAP,stress_p30__vs_ambient,True,3,0.7160770636991717,0.7161854005382816,0.0027021032828057146,0.7129315120397361,0.7195476258759372
outliers,1.0,UMAP,stress_fidelity_p30__vs_ambient,True,3,0.2839229363008283,0.2838145994617183,0.0027021032828057154,0.2804523741240627,0.2870684879602638
outliers,1.0,UMAP,stress_p50__vs_ambient,True,3,0.5429508221018604,0.544336939324281,0.002654144093894777,0.5420091155162274,0.5480508803547549
outliers,1.0,UMAP,stress_fidelity_p50__vs_ambient,True,3,0.4570491778981396,0.45566306067571904,0.0026541440938947607,0.4519491196452451,0.4579908844837725
outliers,1.0,UMAP,stress_p75__vs_ambient,True,3,0.4581242014173549,0.4584496742004267,0.003256725772414245,0.4546337242841883,0.4625910968997368
outliers,1.0,UMAP,stress_fidelity_p75__vs_ambient,True,3,0.5418757985826451,0.5415503257995734,0.0032567257724142903,0.5374089031002631,0.5453662757158118
outliers,1.0,UMAP,stress_p100__vs_ambient,True,3,0.4256910735208297,0.4263340719856206,0.00415573949450849,0.4215964042065375,0.4317147382294948
outliers,1.0,UMAP,stress_fidelity_p100__vs_ambient,True,3,0.5743089264791703,0.5736659280143793,0.004155739494508469,0.5682852617705052,0.5784035957934625
outliers,1.0,UMAP,pp_shepard_p5__vs_ambient,True,3,0.1879603561616162,0.188694102474343,0.004339424112025408,0.1837844128577015,0.1943375384037113
outliers,1.0,UMAP,pp_shepard_p10__vs_ambient,True,3,0.1641146869633064,0.16487050857020957,0.0017095505088220873,0.1632596019644392,0.1672372367828832
outliers,1.0,UMAP,pp_shepard_p20__vs_ambient,True,3,0.198695337305448,0.20063124416442868,0.004220458683266983,0.1967096571532683,0.2064887380345698
outliers,1.0,UMAP,pp_shepard_p30__vs_ambient,True,3,0.7203608253100994,0.72091923507808,0.0010352069837093981,0.7200264271008144,0.722370452823326
outliers,1.0,UMAP,pp_shepard_p50__vs_ambient,True,3,0.7233975169281799,0.7238495118924199,0.0015313112046300295,0.7222413484158549,0.725909670333225
outliers,1.0,UMAP,pp_shepard_p75__vs_ambient,True,3,0.5805335273508868,0.5815413487689459,0.0033515273408733885,0.5780343586730553,0.5860561602828955
outliers,1.0,UMAP,pp_shepard_p100__vs_ambient,True,3,0.4635139846846039,0.46580495828560337,0.006455520526817606,0.4592970668857338,0.4746038232864724
outliers,1.0,UMAP,full_shepard,True,3,0.4635139846846043,0.4658049582856032,0.0064555205268169,0.4592970668857342,0.4746038232864712
outliers,1.0,UMAP,full_stress,True,3,0.4256910735208297,0.4263340719856206,0.00415573949450849,0.4215964042065375,0.4317147382294948
outliers,1.0,UMAP,full_stress_fidelity,True,3,0.5743089264791703,0.5736659280143793,0.004155739494508469,0.5682852617705052,0.5784035957934625
outliers,1.0,UMAP,shepard_p5__vs_truth,True,3,0.0863460812903408,0.08337180462498234,0.004462922454091222,0.0770636939852601,0.0867056385993461
outliers,1.0,UMAP,shepard_p10__vs_truth,True,3,0.1137431214115533,0.11539858459122776,0.0024215371908024737,0.1136300987796874,0.1188225335824426
outliers,1.0,UMAP,shepard_p20__vs_truth,True,3,0.2450561735345002,0.24470985801735037,0.0005879762189593905,0.2438820070305925,0.2451913934869584
outliers,1.0,UMAP,shepard_p30__vs_truth,True,3,0.7359250062716157,0.736101984494085,0.0005013796453759449,0.7355958465333033,0.7367851006773359
outliers,1.0,UMAP,shepard_p50__vs_truth,True,3,0.7292779566740082,0.7307984090328907,0.002899518730116663,0.7282606082616049,0.7348566621630591
outliers,1.0,UMAP,shepard_p75__vs_truth,True,3,0.5827043372572571,0.5864568632100801,0.005368764738545281,0.5826169767870433,0.5940492755859399
outliers,1.0,UMAP,shepard_p100__vs_truth,True,3,0.4654903627915196,0.46750266946657587,0.006066951507399809,0.4612856090267156,0.4757320365814925
outliers,1.0,UMAP,stress_p5__vs_truth,True,3,0.4609129723758446,0.4599496484546714,0.0013787908922143126,0.4579997897246253,0.4609361832635443
outliers,1.0,UMAP,stress_fidelity_p5__vs_truth,True,3,0.5390870276241553,0.5400503515453285,0.0013787908922143518,0.5390638167364556,0.5420002102753747
outliers,1.0,UMAP,stress_p10__vs_truth,True,3,0.4502851787933022,0.4497461748426881,0.0008897396622227958,0.4484920099526151,0.4504613357821469
