dataset,snr,method,seed,stochastic,n,d,shepard_p5__vs_ambient,shepard_p10__vs_ambient,shepard_p20__vs_ambient,shepard_p30__vs_ambient,shepard_p50__vs_ambient,shepard_p75__vs_ambient,shepard_p100__vs_ambient,stress_p5__vs_ambient,stress_fidelity_p5__vs_ambient,stress_p10__vs_ambient,stress_fidelity_p10__vs_ambient,stress_p20__vs_ambient,stress_fidelity_p20__vs_ambient,stress_p30__vs_ambient,stress_fidelity_p30__vs_ambient,stress_p50__vs_ambient,stress_fidelity_p50__vs_ambient,stress_p75__vs_ambient,stress_fidelity_p75__vs_ambient,stress_p100__vs_ambient,stress_fidelity_p100__vs_ambient,pp_shepard_p5__vs_ambient,pp_shepard_p10__vs_ambient,pp_shepard_p20__vs_ambient,pp_shepard_p30__vs_ambient,pp_shepard_p50__vs_ambient,pp_shepard_p75__vs_ambient,pp_shepard_p100__vs_ambient,full_shepard,full_stress,full_stress_fidelity,shepard_p5__vs_truth,shepard_p10__vs_truth,shepard_p20__vs_truth,shepard_p30__vs_truth,shepard_p50__vs_truth,shepard_p75__vs_truth,shepard_p100__vs_truth,stress_p5__vs_truth,stress_fidelity_p5__vs_truth,stress_p10__vs_truth,stress_fidelity_p10__vs_truth,stress_p20__vs_truth,stress_fidelity_p20__vs_truth,stress_p30__vs_truth,stress_fidelity_p30__vs_truth,stress_p50__vs_truth,stress_fidelity_p50__vs_truth,stress_p75__vs_truth,stress_fidelity_p75__vs_truth,stress_p100__vs_truth,stress_fidelity_p100__vs_truth,pp_shepard_p5__vs_truth,pp_shepard_p10__vs_truth,pp_shepard_p20__vs_truth,pp_shepard_p30__vs_truth,pp_shepard_p50__vs_truth,pp_shepard_p75__vs_truth,pp_shepard_p100__vs_truth,cluster_ratio_truth,cluster_ratio_2d,cluster_over_compression,recall_k5,recall_k15,recall_k30,trust_k5,trust_k15,trust_k30,cont_k5,cont_k15,cont_k30,osp_o0__vs_ambient,log2_osp_o0__vs_ambient,iso_rank_hd_o0__vs_ambient,iso_rank_2d_o0,iso_rank_delta_o0__vs_ambient,osp_o1__vs_ambient,log2_osp_o1__vs_ambient,iso_rank_hd_o1__vs_ambient,iso_rank_2d_o1,iso_rank_delta_o1__vs_ambient,osp_o2__vs_ambient,log2_osp_o2__vs_ambient,iso_rank_hd_o2__vs_ambient,iso_rank_2d_o2,iso_rank_delta_o2__vs_ambient,osp_median__vs_ambient,osp_min__vs_ambient,log2_osp_median__vs_ambient,iso_rank_delta_mean__vs_ambient,osp_o0__vs_truth,log2_osp_o0__vs_truth,iso_rank_hd_o0__vs_truth,iso_rank_delta_o0__vs_truth,osp_o1__vs_truth,log2_osp_o1__vs_truth,iso_rank_hd_o1__vs_truth,iso_rank_delta_o1__vs_truth,osp_o2__vs_truth,log2_osp_o2__vs_truth,iso_rank_hd_o2__vs_truth,iso_rank_delta_o2__vs_truth,osp_median__vs_truth,osp_min__vs_truth,log2_osp_median__vs_truth,iso_rank_delta_mean__vs_truth,osp_o3__vs_ambient,log2_osp_o3__vs_ambient,iso_rank_hd_o3__vs_ambient,iso_rank_2d_o3,iso_rank_delta_o3__vs_ambient,osp_o4__vs_ambient,log2_osp_o4__vs_ambient,iso_rank_hd_o4__vs_ambient,iso_rank_2d_o4,iso_rank_delta_o4__vs_ambient,osp_o5__vs_ambient,log2_osp_o5__vs_ambient,iso_rank_hd_o5__vs_ambient,iso_rank_2d_o5,iso_rank_delta_o5__vs_ambient,pair_cohesion_dir0__vs_ambient,pair_angle_2d_dir0,pair_angle_hd_dir0__vs_ambient,pair_cohesion_dir1__vs_ambient,pair_angle_2d_dir1,pair_angle_hd_dir1__vs_ambient,pair_cohesion_dir2__vs_ambient,pair_angle_2d_dir2,pair_angle_hd_dir2__vs_ambient,pair_cohesion_median__vs_ambient,pair_angle_2d_max,outlier_shepard__vs_ambient,within_majority_shepard__vs_ambient,within_minority_shepard__vs_ambient,cross_population_shepard__vs_ambient,population_over_compression,minority_shepard__vs_ambient
transition,1.0,t-SNE,1,True,1000,768,0.3288819668987385,0.49903015618265006,0.866648169624507,0.8960066172693902,0.7817479309012073,0.6454503662120235,0.5558601597028386,0.4700338872440675,0.5299661127559325,0.4958936111528977,0.5041063888471022,0.6517922962981233,0.3482077037018767,0.5709932261490798,0.42900677385092023,0.45362717780120926,0.5463728221987907,0.39388659470977816,0.6061134052902218,0.36246893839704747,0.6375310616029526,0.5197815582261058,0.5820797385699418,0.8772089341179354,0.9055729223419967,0.7891314149385281,0.6502900696772441,0.5558601597028374,0.5558601597028386,0.36246893839704747,0.6375310616029526,0.03926383135775433,0.421583583355557,0.8658621923281132,0.9016213001902649,0.7867906587750881,0.6482011144821779,0.5574020188354863,0.4678390470145732,0.5321609529854268,0.4703448769597093,0.5296551230402907,0.4386696154596814,0.5613303845403186,0.3694635164154825,0.6305364835845175,0.3025230740276124,0.6974769259723876,0.2921153182246553,0.7078846817753447,0.2883720829866369,0.711627917013363,0.330492150147438,0.4925588719174943,0.8756587864197783,0.9087189492888165,0.791870635897275,0.6500765830701112,0.5574020188354869,0.07964426623301472,0.06493160072260533,1.2265871370284471,0.31880000000000003,0.3625333333333333,0.44753333333333334,0.9767923387096774,0.974209143636984,0.9771110529072813,0.978048185483871,0.9759256908904811,0.9779488737558931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transition,1.0,t-SNE,2,True,1000,768,0.33291870430647047,0.5014983982851257,0.8676433259011266,0.8972059949223685,0.7827615002071207,0.6470957369177425,0.5590944009454134,0.46810169256237677,0.5318983074376232,0.493422303937896,0.506577696062104,0.6453164079404826,0.3546835920595174,0.5691956382386197,0.43080436176138026,0.45215236509662904,0.547847634903371,0.3933252200491217,0.6066747799508783,0.36267444410265415,0.6373255558973459,0.5236099688703052,0.5841503349519839,0.8782840076181313,0.9068268667106397,0.7907504410849925,0.652161646283617,0.5590944009454147,0.5590944009454134,0.36267444410265415,0.6373255558973459,0.039927097464062374,0.4248231905025186,0.8664575371912027,0.9027734966229325,0.788218354246831,0.6496596503611148,0.5613206778697014,0.46816368602458036,0.5318363139754196,0.46722849619244294,0.5327715038075571,0.43121976583042304,0.5687802341695769,0.36945725882715985,0.6305427411728401,0.3018264734654633,0.6981735265345367,0.2921162683165392,0.7078837316834607,0.2889278123522069,0.7110721876477931,0.33351329537478047,0.4949346811694227,0.8765781443479225,0.9098838859222039,0.7934974433528033,0.6516536197206876,0.5613206778696999,0.07964426623301472,0.06596482986945695,1.2073746933120133,0.3222,0.3638,0.44863333333333333,0.9767764112903226,0.9741626748549983,0.9772484721494674,0.9785840725806452,0.9763352439440464,0.9783404924044002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transition,1.0,UMAP,0,True,1000,768,0.16180419035088162,0.3190559723644149,0.8380713880168613,0.8680541011959457,0.7311698982624081,0.5791791808367376,0.48305404744810654,0.5953395870233056,0.4046604129766944,0.7734145109305837,0.22658548906941633,0.7831186965529489,0.21688130344705114,0.6442601343860883,0.3557398656139117,0.508957881858329,0.491042118141671,0.44185504271334686,0.5581449572866531,0.40684918180283136,0.5931508181971686,0.3988362829943868,0.46037674692145086,0.8470873535510901,0.8725108989290472,0.7337012948434737,0.5796666216377758,0.4830540474481062,0.48305404744810654,0.40684918180283136,0.5931508181971686,0.01361700118389856,0.39410774821313194,0.8644229779638967,0.88110157202191,0.7329394573960358,0.579333071604532,0.4899671656246238,0.4913572308740444,0.5086427691259556,0.6914915222869475,0.30850847771305245,0.6074439023803211,0.3925560976196789,0.4547588558534326,0.5452411441465674,0.37085487320654537,0.6291451267934547,0.349685666878081,0.650314333121919,0.3377540541040085,0.6622459458959915,0.3602199515292879,0.48821059395178273,0.87290736132338,0.8826018123653181,0.7357181269416648,0.5805082548844196,0.48996716562462167,0.07964426623301472,0.027722110824847056,2.8729510078154057,0.1796,0.29566666666666663,0.3835,0.9637727822580645,0.9669905151825315,0.9717592456783657,0.9687995967741936,0.9675568747867622,0.9699337174786101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transition,1.0,UMAP,1,True,1000,768,0.17080045501901994,0.3259377318863739,0.8387517512008078,0.869491734670692,0.7351315200324161,0.5761644434365911,0.4730154060465962,0.5775187830314507,0.42248121696854934,0.7537143513632463,0.24628564863675373,0.7784770728492022,0.2215229271507978,0.6424894033794223,0.3575105966205777,0.5070135344853038,0.49298646551469616,0.44113809546011,0.5588619045398899,0.4071852057357906,0.5928147942642095,0.4038314208560203,0.4628763870252904,0.8479385268339436,0.8749635456463883,0.7322840874506766,0.5742716336623808,0.47301540604659537,0.4730154060465962,0.4071852057357906,0.5928147942642095,0.014440104758329884,0.4123168344637104,0.8673116710976276,0.8840063710351276,0.7402171248744649,0.5762618101618724,0.48075885381085587,0.4776556479512516,0.5223443520487484,0.6632304024336878,0.3367695975663122,0.5999240835090043,0.4000759164909957,0.4523974292409659,0.5476025707590342,0.366615022582426,0.6333849774175739,0.3485273235333782,0.6514726764666219,0.33861647505822395,0.6613835249417761,0.3703715223331593,0.49546998578030743,0.8761077547890859,0.8854347903265827,0.7347142073650736,0.5726263600619022,0.480758853810855,0.07964426623301472,0.03068328429456207,2.5956890881831023,0.1782,0.292,0.3851333333333333,0.9622179435483871,0.9660790856363016,0.9720449449973808,0.9693872983870968,0.9675041965199591,0.9691295966474595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transition,1.0,UMAP,2,True,1000,768,0.17678664730623525,0.3358767730118175,0.8400236931153809,0.8697394703540291,0.7306004179953033,0.5827763461898957,0.49053975160380064,0.6006552255286751,0.3993447744713249,0.7558594113831649,0.24414058861683507,0.7792008258618333,0.22079917413816674,0.6443382126798967,0.35566178732010334,0.5103637154501838,0.4896362845498162,0.4447984228062302,0.5552015771937697,0.41121463458388186,0.5887853654161181,0.41620134631529687,0.4740523288147115,0.8492561765146168,0.8736920345090562,0.7348756994166045,0.584111384864534,0.4905397516038029,0.49053975160380064,0.41121463458388186,0.5887853654161181,0.026784982857269345,0.4147650658875943,0.8677950171469693,0.8833991269765227,0.7316874965156813,0.5814317070981108,0.49892268601532264,0.48154617731761223,0.5184538226823878,0.6595136848476454,0.3404863151523546,0.6033790245778935,0.3966209754221065,0.45692575202629887,0.5430742479737012,0.3734109028633376,0.6265890971366623,0.3541221991809365,0.6458778008190635,0.3431811076578107,0.6568188923421894,0.3820090149846266,0.5064711776704435,0.8763734770913012,0.8841176734404048,0.737127267088664,0.5841146949772391,0.49892268601532475,0.07964426623301472,0.028315591705604343,2.8127353671811557,0.182,0.2882,0.3887333333333334,0.9628917338709677,0.9664743773456158,0.9721288632792038,0.9703004032258065,0.968468372569089,0.970910214772132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transition,1.0,toorPIA,0,True,1000,768,0.1432496710018445,0.3184762077225076,0.712970496517463,0.8299892049959862,0.8124179504571679,0.7428861385865416,0.7188228392726796,0.46330529946912785,0.5366947005308722,0.47333570649572815,0.5266642935042718,0.43454887258256536,0.5654511274174346,0.41557501969109095,0.584424980308909,0.3745036434260971,0.6254963565739029,0.35562273142568585,0.6443772685743141,0.3468723308595933,0.6531276691404067,0.2800783141517685,0.38125782300891,0.7548117084130328,0.8602170548789818,0.830557194170883,0.7598896208385029,0.71882283927268,0.7188228392726796,0.3468723308595933,0.6531276691404067,0.0825086670985168,0.39008598813607215,0.723144231968885,0.8355338191399059,0.8168889487975818,0.7343304657564352,0.696587812653637,0.46299216157946793,0.5370078384205321,0.48792790667020763,0.5120720933297924,0.40144685229510674,0.5985531477048933,0.3207458787018443,0.6792541212981558,0.2779236404072686,0.7220763595927314,0.2865315974110762,0.7134684025889237,0.2899500385971686,0.7100499614028314,0.2501045694912357,0.4182171319990901,0.7640125101458426,0.8620947902558529,0.8262541727538156,0.7436601894761014,0.6965878126536408,0.07964426623301472,0.14115321655440755,0.5642398251853922,0.096,0.2264,0.3634,0.957897379032258,0.9636618219037871,0.9707516326174263,0.9606247983870968,0.9651208461276015,0.9706762353762878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transition,1.0,toorPIA,1,True,1000,768,0.14324956174204057,0.31847711133707385,0.7129706337204045,0.829989212935582,0.8124179488954242,0.7428861415806892,0.7188228165647559,0.46330533533453566,0.5366946646654643,0.4733356232150774,0.5266643767849226,0.43454881564710196,0.565451184352898,0.4155749746934798,0.5844250253065202,0.37450361790271164,0.6254963820972883,0.35562271616761,0.64437728383239,0.34687233472813395,0.653127665271866,0.2800786576350649,0.3812584206415741,0.7548118266905214,0.8602170949832244,0.8305572094929222,0.7598896291109493,0.7188228165647558,0.7188228165647559,0.34687233472813395,0.653127665271866,0.08250922201960072,0.3900859123193132,0.7231441981846417,0.8355337793137452,0.8168889578228201,0.734330479832068,0.6965878154954155,0.46299206976803237,0.5370079302319677,0.4879279372719694,0.5120720627280306,0.4014468532423159,0.5985531467576841,0.3207458819618017,0.6792541180381984,0.27792364846071793,0.7220763515392821,0.28653159772232556,0.7134684022776745,0.28995005215389874,0.7100499478461013,0.25010451319645166,0.41821703388265,0.7640124591900985,0.8620947777755217,0.826254188939303,0.7436601899599424,0.6965878154954209,0.07964426623301472,0.1411536115691317,0.5642382461748631,0.096,0.2264,0.3634,0.957897379032258,0.9636618219037871,0.9707516326174263,0.9606247983870968,0.9651210508358922,0.9706763401431814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transition,1.0,toorPIA,2,True,1000,768,0.14324934780885026,0.3184761594795234,0.712970433626182,0.8299891509607127,0.8124179457536228,0.7428861226079522,0.7188228350220756,0.4633051464307813,0.5366948535692186,0.4733357025215411,0.5266642974784589,0.43454885269624155,0.5654511473037585,0.41557501616272896,0.584424983837271,0.37450362322869196,0.625496376771308,0.3556227189757591,0.644377281024241,0.34687233043840077,0.6531276695615993,0.28007711173419914,0.38125761376554584,0.7548116407881069,0.8602170314380422,0.8305571701603479,0.7598896147079496,0.7188228350220768,0.7188228350220756,0.34687233043840077,0.6531276695615993,0.08250889504285054,0.3900854615619608,0.7231441218575412,0.8355337725456887,0.8168889509375544,0.7343304173312537,0.6965878472945832,0.46299202227820213,0.5370079777217979,0.487927975167935,0.5120720248320649,0.40144685634852884,0.5985531436514712,0.3207458933665394,0.6792541066334605,0.27792363748369503,0.7220763625163049,0.2865316161898378,0.7134683838101622,0.28995003781648176,0.7100499621835182,0.250103887248035,0.4182166469260419,0.764012404041931,0.8620947556436555,0.8262541234509827,0.7436601354013342,0.6965878472945843,0.07964426623301472,0.1411501789136891,0.5642519679816759,0.096,0.2264,0.3634,0.957897379032258,0.9636618219037871,0.9707516326174263,0.9606245967741935,0.9651209825997953,0.9706762353762878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clusters,1.0,PCA,0,False,1000,768,0.0685173844961064,0.0889692820541497,0.6385263337852575,0.7416826847122213,0.622460998541605,0.5044533844167041,0.4642325602448525,0.4615639126405741,0.5384360873594258,0.46288683522976526,0.5371131647702347,0.676446582067475,0.323553417932525,0.5829656146284418,0.41703438537155824,0.5108216994347446,0.48917830056525535,0.47544660737863903,0.524553392621361,0.45523956462623255,0.5447604353737674,0.09445114975227586,0.1074013758001019,0.6431533518432773,0.7494319043961064,0.6334497366168851,0.5163117993760853,0.46423256024485243,0.4642325602448525,0.45523956462623255,0.5447604353737674,0.12214844045988077,0.1776123150965626,0.6905909364111853,0.7555223536331337,0.6205352775221268,0.49554227276251633,0.4475927049562328,0.45947295162028157,0.5405270483797184,0.45798565094001975,0.5420143490599802,0.42650200959702467,0.5734979904029753,0.4214289224534087,0.5785710775465913,0.41813312472587805,0.581866875274122,0.4144666544412638,0.5855333455587362,0.409626495252881,0.590373504747119,0.1700604169109723,0.21244844354615566,0.6951406206158396,0.7626343591692837,0.6302828206584308,0.50553187463491,0.4475927049562316,0.11007469137406181,0.11139923644054044,0.9881099268827969,0.0438,0.1266,0.23586666666666664,0.9079028225806451,0.9154366427840328,0.9251651126244107,0.9331713709677419,0.9384680313886046,0.9477596298236424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clusters,1.0,Isomap,0,False,1000,768,-0.014367592850513745,-0.02631121972154666,0.5161000932813709,0.6474703399081779,0.5371170185730698,0.4084466577871264,0.33685801413437044,0.5397963050079669,0.46020369499203306,0.5543878850509514,0.4456121149490486,0.5679973574375011,0.4320026425624989,0.49800753266799136,0.5019924673320086,0.4424761068351093,0.5575238931648907,0.41544312190483407,0.584556878095166,0.3993186017071002,0.6006813982928998,-0.04055093919490054,-0.051436696943088035,0.5142358307678457,0.6426851222934548,0.5326275206077609,0.40784028003372497,0.3368580141343695,0.33685801413437044,0.3993186017071002,0.6006813982928998,0.017335968741829046,0.01767820614656367,0.5406833039124512,0.6512642796200417,0.536532606202765,0.41380154127414137,0.3401218474239039,0.5752367873760286,0.42476321262397143,0.5816729962723771,0.4183270037276229,0.46973581620131677,0.5302641837986832,0.4170653382794733,0.5829346617205267,0.39324235869444146,0.6067576413055585,0.38303081091154656,0.6169691890884534,0.3761850760264101,0.62381492397359,0.008454791381731759,0.010628700341062365,0.5404374255775112,0.6495119684264182,0.5329377615353318,0.4120682304256012,0.3401218474239029,0.11007469137406181,0.24064471503629864,0.45741578558024115,0.0306,0.08946666666666667,0.16469999999999999,0.8907929435483871,0.8685602865916069,0.8456800419067575,0.8762211693548387,0.8846997611736609,0.8925315173738432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clusters,1.0,PyMDE,0,True,1000,768,0.04213828616464757,0.04714998194224001,0.3632597250567084,0.4512043441102928,0.4369197907120399,0.41676102724354225,0.4228072093677246,0.796721184275853,0.20327881572414697,0.7928331166542826,0.20716688334571742,0.6742929570798978,0.3257070429201022,0.5826393118072039,0.41736068819279615,0.5090273723033247,0.49097262769667527,0.4696232293489135,0.5303767706510865,0.44748766012576463,0.5525123398742353,0.057725295953044015,0.05710511344977428,0.3889391568454992,0.48858863768288546,0.4709931903772021,0.4362695360808004,0.422807209367724,0.4228072093677246,0.44748766012576463,0.5525123398742353,0.033260658865749144,0.05296978939800233,0.3841461626712521,0.45347832429486845,0.409245885902315,0.3661880063202573,0.3634987770431021,0.7996669386628461,0.2003330613371539,0.8006617134278251,0.1993382865721749,0.7325821733287604,0.2674178266712396,0.6137607858999976,0.3862392141000024,0.5253425134840524,0.47465748651594764,0.4815289716621973,0.5184710283378027,0.45737785340820536,0.5426221465917946,0.04841599744638105,0.06139310905935926,0.40021720410765566,0.47794567860490017,0.4362393827827892,0.38501148420963277,0.36349877704310135,0.11007469137406181,0.07920098574159544,1.3898146638375974,0.0268,0.07546666666666665,0.14046666666666668,0.765103629032258,0.758463186625725,0.751690728129911,0.7784758064516129,0.7820223814397816,0.7869336127117165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clusters,1.0,PyMDE,1,True,1000,768,0.0583628016450762,0.08197857621955523,0.46864366528368834,0.5767656299057028,0.5510847676817521,0.5152013455423846,0.5189986966523842,0.7585546307136037,0.24144536928639626,0.7497079286110254,0.2502920713889746,0.6299011542701962,0.3700988457298038,0.5485310124325826,0.4514689875674174,0.4837786423514146,0.5162213576485855,0.44802707517228885,0.5519729248277112,0.4266074516792559,0.573392548320744,0.09562795239411835,0.09860112982522802,0.49971014695663474,0.6195503467283691,0.5922903278064583,0.5405652886804134,0.5189986966523873,0.5189986966523842,0.4266074516792559,0.573392548320744,0.060688073091113966,0.09276464383917941,0.49477268077163705,0.5886803673360422,0.5271287959967447,0.47055890354989005,0.45822949135307633,0.7665272874093404,0.2334727125906596,0.7580574580104945,0.2419425419895055,0.6204162607165198,0.3795837392834802,0.5175919646367199,0.48240803536328014,0.45945972723765255,0.5405402727623474,0.43047707972802085,0.5695229202719791,0.41291131852369695,0.587088681476303,0.09543168064088163,0.11472090473960314,0.5126121546063919,0.6120138321629676,0.5551204625698561,0.4894024109401671,0.4582294913530783,0.11007469137406181,0.08289602149570656,1.3278645873223593,0.033800000000000004,0.0866,0.1579,0.7952949596774194,0.7978433299215285,0.7981186659682207,0.8630352822580645,0.8644270897304674,0.8706323031255456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clusters,1.0,PyMDE,2,True,1000,768,0.05674172770902968,0.08736467363888333,0.4416831595872222,0.5280083575806269,0.5023598874335511,0.4782147203589734,0.49275208004122567,0.8321294656123102,0.16787053438768984,0.8232938455470227,0.17670615445297733,0.6834832185773811,0.31651678142261885,0.5822363024289702,0.4177636975710298,0.5043988243997614,0.49560117560023864,0.46410977275418264,0.5358902272458174,0.44083633675204037,0.5591636632479596,0.10875180696896602,0.10778321869519997,0.4719664861429371,0.5710158400680876,0.5449163746930257,0.5027390519349303,0.49275208004122356,0.49275208004122567,0.44083633675204037,0.5591636632479596,0.07074386072917821,0.09986626327334704,0.447765916624373,0.5216796642484848,0.4734813917328468,0.42797561101023973,0.4264207227133605,0.8367667577972625,0.1632332422027375,0.8288275487316977,0.17117245126830227,0.7069802567208732,0.29301974327912683,0.582487021554372,0.41751297844562796,0.4975313332481954,0.5024686667518046,0.457456885629156,0.542543114370844,0.4357448870237002,0.5642551129762998,0.10039744320301469,0.11363477306714964,0.4655709219389526,0.5487768454294761,0.5042114142657754,0.4479297757470123,0.42642072271336046,0.11007469137406181,0.0712345546316542,1.545242922388517,0.0228,0.07333333333333333,0.13399999999999998,0.7371675403225806,0.7364772432616854,0.7368636633490484,0.8249957661290322,0.8274444899351757,0.8323378732320587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clusters,1.0,PCC,0,True,1000,768,0.045317355940642734,0.07768156045040096,0.6660011977406313,0.7693222244118756,0.6385728788352747,0.5110817983536808,0.4563159598762172,0.8155405887116177,0.18445941128838228,0.8131538130773873,0.18684618692261268,0.7536877258448424,0.24631227415515755,0.5963547941058639,0.4036452058941361,0.4763468509251979,0.5236531490748021,0.4160752537966771,0.5839247462033229,0.3852313266573474,0.6147686733426526,0.12166628603959757,0.11608487868072678,0.6677463186211217,0.7772318053744531,0.6548188952467316,0.5269208829260225,0.4563159598762181,0.4563159598762172,0.3852313266573474,0.6147686733426526,0.05244594902078686,0.08116257961797423,0.6644557471320135,0.7677909819336213,0.6341915907247767,0.4982042010054845,0.4276316791672752,0.8194556507286922,0.1805443492713078,0.8113298008857354,0.18867019911426464,0.32995461241580787,0.6700453875841921,0.3070284439980497,0.6929715560019503,0.29977010894185674,0.7002298910581433,0.2984128282340315,0.7015871717659685,0.29873856164698204,0.701261438353018,0.09432669705568403,0.10100154127518653,0.6662351577969896,0.7726059409228246,0.6441050909041062,0.5077157210462525,0.42763167916727396,0.11007469137406181,0.010517683299344117,10.465678442792251,0.0422,0.1234,0.23436666666666667,0.9364762096774194,0.9452928693278745,0.9563861707700366,0.9394185483870968,0.9474964858410099,0.9584451545311682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clusters,1.0,PCC,1,True,1000,768,0.06504878930416737,0.08488244417752151,0.6660597964765915,0.7712947228251058,0.6460378668607154,0.5256950372707843,0.4803475324113454,0.8063526698396261,0.19364733016037394,0.8016657679420333,0.19833423205796674,0.7526904805206581,0.24730951947934188,0.5958551962645962,0.40414480373540385,0.47608774823512956,0.5239122517648704,0.4156971909946903,0.5843028090053097,0.38443429811920954,0.6155657018807905,0.13310803606675595,0.12247552964433062,0.6692574033570724,0.7847416895328285,0.672372362126991,0.5486316984345668,0.4803475324113463,0.4803475324113454,0.38443429811920954,0.6155657018807905,0.06101346844930398,0.09707723520704882,0.6666294618191938,0.7687144550449619,0.6350666872062098,0.5072372399238434,0.44905201566577274,0.812663064962116,0.18733693503788396,0.8006951889851162,0.19930481101488384,0.33023287163337345,0.6697671283666266,0.30767634177996966,0.6923236582200303,0.30013234436647473,0.6998676556335253,0.29840277867040194,0.701597221329598,0.29776248944666395,0.702237510553336,0.12182466625897269,0.12243536288958458,0.6689085880651544,0.7766139303642404,0.6523683937418733,0.5235323631645996,0.4490520156657734,0.11007469137406181,0.013487217543731346,8.161408460800194,0.045200000000000004,0.1234,0.23676666666666665,0.9373310483870968,0.9450466052541795,0.9565073860660032,0.9395360887096774,0.9472549300580007,0.9581404574821023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clusters,1.0,PCC,2,True,1000,768,0.07932333494455861,0.1064432838636935,0.6802659370618951,0.7740014222103136,0.6438987988303864,0.5209688671658268,0.4756588503447413,0.8042997934415889,0.19570020655841114,0.797991668948456,0.20200833105154403,0.7458955554397716,0.2541044445602284,0.5917471198342641,0.4082528801657359,0.47396524221363867,0.5260347577863613,0.4143862029350288,0.5856137970649712,0.3828665547016709,0.617133445298329,0.16682401335390915,0.15643081562984473,0.6827802456903932,0.7852516599110083,0.6637192660715334,0.5389883039216775,0.47565885034474087,0.4756588503447413,0.3828665547016709,0.617133445298329,0.06957962431525253,0.0993312046628385,0.6738659823087365,0.7702311007747902,0.6365203226638109,0.5074592011886567,0.4484090958935253,0.8040309288147269,0.19596907118527307,0.7944032282853637,0.2055967717146363,0.3274771387926534,0.6725228612073466,0.30843901368006715,0.6915609863199328,0.30198466568188737,0.6980153343181126,0.29915752326232814,0.7008424767376719,0.29710840360847535,0.7028915963915247,0.13093359776210015,0.1346146078055899,0.6763152001986283,0.7801434628248037,0.6529098944514543,0.5197266898224652,0.4484090958935243,0.11007469137406181,0.012364662829965076,8.902360936790116,0.0514,0.12773333333333334,0.23923333333333333,0.9383358870967742,0.945489866939611,0.9570478086258076,0.9410752016129033,0.9484310474240873,0.9590481927710843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
