outlier_factor,method,seed,stochastic,shepard_p5__vs_ambient,shepard_p10__vs_ambient,shepard_p20__vs_ambient,shepard_p30__vs_ambient,shepard_p50__vs_ambient,shepard_p75__vs_ambient,shepard_p100__vs_ambient,stress_p5__vs_ambient,stress_fidelity_p5__vs_ambient,stress_p10__vs_ambient,stress_fidelity_p10__vs_ambient,stress_p20__vs_ambient,stress_fidelity_p20__vs_ambient,stress_p30__vs_ambient,stress_fidelity_p30__vs_ambient,stress_p50__vs_ambient,stress_fidelity_p50__vs_ambient,stress_p75__vs_ambient,stress_fidelity_p75__vs_ambient,stress_p100__vs_ambient,stress_fidelity_p100__vs_ambient,full_shepard,full_stress,full_stress_fidelity,shepard_p5__vs_truth,shepard_p10__vs_truth,shepard_p20__vs_truth,shepard_p30__vs_truth,shepard_p50__vs_truth,shepard_p75__vs_truth,shepard_p100__vs_truth,stress_p5__vs_truth,stress_fidelity_p5__vs_truth,stress_p10__vs_truth,stress_fidelity_p10__vs_truth,stress_p20__vs_truth,stress_fidelity_p20__vs_truth,stress_p30__vs_truth,stress_fidelity_p30__vs_truth,stress_p50__vs_truth,stress_fidelity_p50__vs_truth,stress_p75__vs_truth,stress_fidelity_p75__vs_truth,stress_p100__vs_truth,stress_fidelity_p100__vs_truth,outlier_shepard__vs_ambient,osp_o0__vs_ambient,log2_osp_o0__vs_ambient,iso_rank_hd_o0__vs_ambient,iso_rank_2d_o0,iso_rank_delta_o0__vs_ambient,osp_o1__vs_ambient,log2_osp_o1__vs_ambient,iso_rank_hd_o1__vs_ambient,iso_rank_2d_o1,iso_rank_delta_o1__vs_ambient,osp_o2__vs_ambient,log2_osp_o2__vs_ambient,iso_rank_hd_o2__vs_ambient,iso_rank_2d_o2,iso_rank_delta_o2__vs_ambient,osp_o3__vs_ambient,log2_osp_o3__vs_ambient,iso_rank_hd_o3__vs_ambient,iso_rank_2d_o3,iso_rank_delta_o3__vs_ambient,osp_o4__vs_ambient,log2_osp_o4__vs_ambient,iso_rank_hd_o4__vs_ambient,iso_rank_2d_o4,iso_rank_delta_o4__vs_ambient,osp_o5__vs_ambient,log2_osp_o5__vs_ambient,iso_rank_hd_o5__vs_ambient,iso_rank_2d_o5,iso_rank_delta_o5__vs_ambient,osp_median__vs_ambient,osp_min__vs_ambient,log2_osp_median__vs_ambient,iso_rank_delta_mean__vs_ambient,pair_cohesion_dir0__vs_ambient,pair_angle_2d_dir0,pair_angle_hd_dir0__vs_ambient,pair_cohesion_dir1__vs_ambient,pair_angle_2d_dir1,pair_angle_hd_dir1__vs_ambient,pair_cohesion_dir2__vs_ambient,pair_angle_2d_dir2,pair_angle_hd_dir2__vs_ambient,pair_cohesion_median__vs_ambient,pair_angle_2d_max,recall_k5,recall_k15,recall_k30,trust_k5,trust_k15,trust_k30,cont_k5,cont_k15,cont_k30,shepard_near__vs_ambient,stress_near__vs_ambient,stress_fidelity_near__vs_ambient,near_band_pct__vs_ambient,near_band_fallback__vs_ambient,shepard_near__vs_truth,stress_near__vs_truth,stress_fidelity_near__vs_truth,near_band_pct__vs_truth,near_band_fallback__vs_truth,tight_cluster,tight_ratio_truth,tight_ratio_2d,tight_over_compression
2.0,UMAP,0,True,0.30669124200580594,0.32099934413627107,0.41498563139926636,0.7865988781136715,0.7434731141574955,0.591788346353644,0.46751415344523606,0.47814572298602637,0.5218542770139736,0.4382103689723709,0.5617896310276291,0.7142117624819365,0.2857882375180635,0.38023825771897124,0.6197617422810288,0.3164223917509593,0.6835776082490407,0.3005927252083962,0.6994072747916038,0.31362318433987935,0.6863768156601207,0.46751415344523606,0.31362318433987935,0.6863768156601207,0.30669124200580594,0.32099934413627107,0.41498563139926636,0.7865988781136715,0.7434731141574955,0.591788346353644,0.46751415344523606,0.47814572298602637,0.5218542770139736,0.4382103689723709,0.5617896310276291,0.7142117624819365,0.2857882375180635,0.38023825771897124,0.6197617422810288,0.3164223917509593,0.6835776082490407,0.3005927252083962,0.6994072747916038,0.31362318433987935,0.6863768156601207,0.005830460867744075,0.23747953408955672,-2.0741249070847907,949.0,914.0,-35.0,0.40261584310150733,-1.3125241508589607,947.0,418.0,-529.0,0.6205482169858639,-0.6883847818664586,951.0,715.0,-236.0,0.41647616371490215,-1.263694167062128,948.0,419.0,-529.0,0.24089433756342377,-2.053527612748002,950.0,915.0,-35.0,0.5490646418961991,-0.864952085815073,952.0,716.0,-236.0,0.40954600340820474,0.23747953408955672,-1.2879025791353513,-266.6666666666667,1.0348865391351099,0.399016819022952,0.0,1.7040887949392425,0.28491063164534947,0.0,0.5107032504367868,0.20741327125719458,0.0,1.0348865391351099,0.399016819022952,0.2712,0.366,0.41503333333333337,0.9580961693548387,0.9587848515864893,0.9600620918456434,0.9753935483870968,0.9661791879904469,0.9631780687969268,,,,,,,,,,,,,,
2.0,UMAP,1,True,0.30941402281878533,0.32220467241609274,0.40441220711628045,0.7850092372256012,0.7501151737938073,0.6069479055579726,0.48576018045624997,0.4823452779506496,0.5176547220493504,0.44073121119904224,0.5592687888009578,0.6830538423216974,0.3169461576783026,0.3927931152485103,0.6072068847514898,0.3319894889618586,0.6680105110381414,0.3138742109138206,0.6861257890861794,0.32319399530778264,0.6768060046922173,0.48576018045624997,0.32319399530778264,0.6768060046922173,0.30941402281878533,0.32220467241609274,0.40441220711628045,0.7850092372256012,0.7501151737938073,0.6069479055579726,0.48576018045624997,0.4823452779506496,0.5176547220493504,0.44073121119904224,0.5592687888009578,0.6830538423216974,0.3169461576783026,0.3927931152485103,0.6072068847514898,0.3319894889618586,0.6680105110381414,0.3138742109138206,0.6861257890861794,0.32319399530778264,0.6768060046922173,0.019534799323889764,1.1288033573170069,0.17479418395620736,949.0,891.0,-58.0,0.49723553300968426,-1.0079986982050309,947.0,897.0,-50.0,1.6839365410335883,0.7518377716221339,951.0,649.0,-302.0,0.5335544236696818,-0.9062926584135127,948.0,898.0,-50.0,1.102976280362806,0.14140176593300946,950.0,892.0,-58.0,1.565160191346158,0.6463103219716856,952.0,650.0,-302.0,1.1158898188399065,0.49723553300968426,0.1581945848188684,-136.66666666666666,1.1677989985762478,0.8160279132041818,0.0,0.5272420369504544,0.11897212466324165,0.0,0.5531913979234826,0.35601501226643983,0.0,0.5531913979234826,0.8160279132041818,0.2782,0.3678,0.42343333333333333,0.9613909274193548,0.9605898328215626,0.9619386415226122,0.9765397177419355,0.9668516547253497,0.9642632093591759,,,,,,,,,,,,,,
2.0,UMAP,2,True,0.304843840067637,0.32067023850739274,0.4056475447174339,0.7843285884938288,0.7465883898905558,0.5986336044786086,0.4729793510101853,0.47895387563790554,0.5210461243620945,0.4367526071010608,0.5632473928989392,0.7236772865725926,0.27632271342740744,0.3776673640692157,0.6223326359307844,0.3102482462934051,0.6897517537065949,0.2933894272666095,0.7066105727333905,0.3059423806801845,0.6940576193198156,0.4729793510101853,0.3059423806801845,0.6940576193198156,0.304843840067637,0.32067023850739274,0.4056475447174339,0.7843285884938288,0.7465883898905558,0.5986336044786086,0.4729793510101853,0.47895387563790554,0.5210461243620945,0.4367526071010608,0.5632473928989392,0.7236772865725926,0.27632271342740744,0.3776673640692157,0.6223326359307844,0.3102482462934051,0.6897517537065949,0.2933894272666095,0.7066105727333905,0.3059423806801845,0.6940576193198156,0.009992204086986202,0.37939051267878227,-1.398244492791659,949.0,745.0,-204.0,0.8028370333626049,-0.31682092784266747,947.0,268.0,-679.0,0.2843781706149777,-1.8141173695721646,951.0,376.0,-575.0,0.7406600948256492,-0.43311648490032795,948.0,269.0,-679.0,0.39575251670729006,-1.3373295699713192,950.0,746.0,-204.0,0.3532255423659136,-1.5013384242898138,952.0,377.0,-575.0,0.3875715146930362,0.2843781706149777,-1.3674655538589762,-486.0,1.8162728727536004,0.16447818688010893,0.0,2.0869064016901935,0.4117521486261049,0.0,0.9688910442768618,0.23494483089769044,0.0,1.8162728727536004,0.4117521486261049,0.2886,0.36766666666666664,0.4216666666666667,0.9593578629032258,0.9598991470487888,0.9612598218962808,0.9754443548387097,0.9660187649266462,0.9630972585996158,,,,,,,,,,,,,,
3.0,PCA,0,False,0.28358477612788197,0.32830884826143664,0.4696003913561519,0.7746306233890153,0.752323892499015,0.6485642680118588,0.589935257243188,0.40547685164798886,0.5945231483520111,0.4052994473942317,0.5947005526057683,0.4091707292726353,0.5908292707273647,0.35600656302014,0.64399343697986,0.3376415297301137,0.6623584702698864,0.33023420967517364,0.6697657903248264,0.35933257454002226,0.6406674254599778,0.589935257243188,0.35933257454002226,0.6406674254599778,0.28358477612788197,0.32830884826143664,0.4696003913561519,0.7746306233890153,0.752323892499015,0.6485642680118588,0.589935257243188,0.40547685164798886,0.5945231483520111,0.4052994473942317,0.5947005526057683,0.4091707292726353,0.5908292707273647,0.35600656302014,0.64399343697986,0.3376415297301137,0.6623584702698864,0.33023420967517364,0.6697657903248264,0.35933257454002226,0.6406674254599778,0.1572786533475345,0.6815776108020143,-0.5530501497511686,949.0,999.0,50.0,0.6608414117710845,-0.5976239984980639,947.0,997.0,50.0,0.6815776108020146,-0.553050149751168,951.0,995.0,44.0,0.6815776108020196,-0.5530501497511574,948.0,998.0,50.0,0.6608414117710791,-0.5976239984980756,950.0,1000.0,50.0,0.6608414117710789,-0.597623998498076,952.0,996.0,44.0,0.6712095112865494,0.6608414117710789,-0.5751649354434839,48.0,2.0618534803988667e-14,6.237204667570887,1.2074182697257333e-06,1.5056545239858095e-14,1.1533316496159305,0.0,1.0851108416993325e-14,1.061241249994342,0.0,1.5056545239858095e-14,6.237204667570887,0.1012,0.2026,0.3072,0.9117098790322581,0.9205626748549983,0.9291606425702811,0.9614733870967742,0.956910747185261,0.9582354810546534,,,,,,,,,,,,,,
3.0,Isomap,0,False,0.10159845506986984,0.11237014536271732,0.1818512210472688,0.679139877704939,0.6904494698110936,0.5752293948993279,0.4874052890707523,0.7089358958767848,0.29106410412321515,0.7087346939439974,0.29126530605600265,0.8730010818040714,0.12699891819592857,0.5019542009443412,0.4980457990556588,0.4429020881340497,0.5570979118659503,0.42655336372271585,0.5734466362772841,0.4512869856213355,0.5487130143786645,0.4874052890707523,0.4512869856213355,0.5487130143786645,0.10159845506986984,0.11237014536271732,0.1818512210472688,0.679139877704939,0.6904494698110936,0.5752293948993279,0.4874052890707523,0.7089358958767848,0.29106410412321515,0.7087346939439974,0.29126530605600265,0.8730010818040714,0.12699891819592857,0.5019542009443412,0.4980457990556588,0.4429020881340497,0.5570979118659503,0.42655336372271585,0.5734466362772841,0.4512869856213355,0.5487130143786645,0.08375965939555444,91.84645349179404,6.5211521098703304,949.0,995.0,46.0,88.74658653280788,6.471619724962224,947.0,999.0,52.0,91.84645349179355,6.5211521098703225,951.0,997.0,46.0,91.84645349179355,6.5211521098703225,948.0,998.0,50.0,88.74658653280783,6.471619724962223,950.0,996.0,46.0,88.74658653280781,6.471619724962222,952.0,1000.0,48.0,90.29652001230072,88.74658653280781,6.496598482840008,48.0,9.771558305760527,1.8357189131249751,1.2074182697257333e-06,9.771558305760939,1.8357189131239824,0.0,9.771558305775418,1.8357189131277554,0.0,9.771558305760939,1.8357189131277554,0.055400000000000005,0.12733333333333333,0.21433333333333332,0.9141566532258064,0.9222549300580006,0.9318841278156103,0.9295568548387096,0.9311819856704197,0.936594133053955,,,,,,,,,,,,,,
3.0,PyMDE,0,True,0.2157101861071766,0.25886962264286256,0.37411054333768723,0.5949655660800458,0.5964525501764119,0.5497523986685903,0.5625530614952391,0.873846271615198,0.126153728384802,0.8581755024842572,0.14182449751574278,0.827799280942576,0.17220071905742396,0.6247064615425008,0.37529353845749924,0.48450516551507755,0.5154948344849224,0.42232190557670685,0.5776780944232931,0.38115980447205816,0.6188401955279419,0.5625530614952391,0.38115980447205816,0.6188401955279419,0.2157101861071766,0.25886962264286256,0.37411054333768723,0.5949655660800458,0.5964525501764119,0.5497523986685903,0.5625530614952391,0.873846271615198,0.126153728384802,0.8581755024842572,0.14182449751574278,0.827799280942576,0.17220071905742396,0.6247064615425008,0.37529353845749924,0.48450516551507755,0.5154948344849224,0.42232190557670685,0.5776780944232931,0.38115980447205816,0.6188401955279419,0.18360273109825115,6.414963332544846,2.6814410190005544,949.0,71.0,-878.0,7.671585806335217,2.9395248304607042,947.0,299.0,-648.0,7.602734497248213,2.9265184101445563,951.0,5.0,-946.0,6.470362892695638,2.6938466285718063,948.0,72.0,-876.0,7.668910579309786,2.9390216476816153,950.0,53.0,-897.0,7.668941044549979,2.93902737886901,952.0,300.0,-652.0,7.635822538278999,6.414963332544846,2.9327835739152546,-816.1666666666666,10.798208213993583,0.8802016072528289,1.2074182697257333e-06,637.3397916619974,167.42525850156972,0.0,634.9295919389159,165.96581787687708,0.0,634.9295919389159,167.42525850156972,0.0896,0.17173333333333335,0.2589666666666667,0.8428947580645161,0.8433071989082225,0.8503763226820324,0.8536872983870968,0.8532591606960082,0.8543429369652523,,,,,,,,,,,,,,
3.0,PyMDE,1,True,0.2638991103149775,0.3147788617463864,0.4863038758743771,0.7924115710894227,0.7722646875470593,0.6822365312870156,0.6432712326026727,0.8312088390621704,0.16879116093782964,0.80756842257579,0.19243157742421002,0.7186540814013012,0.28134591859869884,0.4068794643823894,0.5931205356176106,0.33380718402964044,0.6661928159703596,0.3096531733916138,0.6903468266083862,0.29508851675226544,0.7049114832477346,0.6432712326026727,0.29508851675226544,0.7049114832477346,0.2638991103149775,0.3147788617463864,0.4863038758743771,0.7924115710894227,0.7722646875470593,0.6822365312870156,0.6432712326026727,0.8312088390621704,0.16879116093782964,0.80756842257579,0.19243157742421002,0.7186540814013012,0.28134591859869884,0.4068794643823894,0.5931205356176106,0.33380718402964044,0.6661928159703596,0.3096531733916138,0.6903468266083862,0.29508851675226544,0.7049114832477346,0.06367226122904142,5.273022982651,2.3986302847671226,949.0,132.0,-817.0,5.425230470820559,2.439684426413761,947.0,10.0,-937.0,5.2544958193897395,2.393552341016791,951.0,133.0,-818.0,5.186228912567967,2.3746858860481486,948.0,8.0,-940.0,5.33947586827911,2.4166981315483445,950.0,9.0,-941.0,5.228318798028938,2.386347112501553,952.0,1.0,-951.0,5.263759401020369,5.186228912567967,2.3960935470352345,-900.6666666666666,320.14562081522513,59.99182492766183,1.2074182697257333e-06,624.252989759888,153.8641417967748,0.0,624.4853170831437,154.08242991917984,0.0,624.252989759888,154.08242991917984,0.11699999999999999,0.2222,0.333,0.9345322580645161,0.9386459911293074,0.9459339619346953,0.9491792338709677,0.9474474240873422,0.9497040684477038,,,,,,,,,,,,,,
3.0,PyMDE,2,True,0.26058478353332093,0.31056583808342,0.47700830897138874,0.804293652806459,0.7904637846812443,0.6979418044575013,0.6676626379265634,0.7158305100845135,0.2841694899154865,0.6726965347465618,0.32730346525343823,0.5688127320727725,0.4311872679272275,0.34689936110544034,0.6531006388945597,0.30802544831229756,0.6919745516877025,0.2952264985513576,0.7047735014486425,0.2834469925273774,0.7165530074726226,0.6676626379265634,0.2834469925273774,0.7165530074726226,0.26058478353332093,0.31056583808342,0.47700830897138874,0.804293652806459,0.7904637846812443,0.6979418044575013,0.6676626379265634,0.7158305100845135,0.2841694899154865,0.6726965347465618,0.32730346525343823,0.5688127320727725,0.4311872679272275,0.34689936110544034,0.6531006388945597,0.30802544831229756,0.6919745516877025,0.2952264985513576,0.7047735014486425,0.2834469925273774,0.7165530074726226,0.1292926851775011,6.653469736842949,2.7341068919931346,949.0,35.0,-914.0,6.119886724881997,2.613504949819332,947.0,1.0,-946.0,6.703630111487003,2.744942547151013,951.0,36.0,-915.0,5.023818952710263,2.3287844736376857,948.0,2.0,-946.0,6.775275749780653,2.7602796645101084,950.0,24.0,-926.0,6.820228599523923,2.7698200961222286,952.0,25.0,-927.0,6.678549924164976,5.023818952710263,2.739534892472739,-929.0,10.233394291227459,0.3773643297441198,1.2074182697257333e-06,323.6922436743294,63.58459699297578,0.0,10.345003640376929,0.29578611668309296,0.0,10.345003640376929,63.58459699297578,0.1036,0.2086,0.3198,0.9296725806451613,0.936828045035824,0.9448081368954078,0.9546768145161291,0.9528863868986694,0.9554496245852977,,,,,,,,,,,,,,
3.0,PCC,0,True,0.2175649708302591,0.26704347030541137,0.4385890789704867,0.8008752434678648,0.7994955610573738,0.7192276449302478,0.699146566151848,0.7689125772598957,0.2310874227401043,0.6673268557607325,0.3326731442392675,0.7145012424921509,0.28549875750784914,0.3557688148976419,0.6442311851023581,0.2802065609900543,0.7197934390099456,0.2580722523795625,0.7419277476204376,0.25443206749157943,0.7455679325084206,0.699146566151848,0.25443206749157943,0.7455679325084206,0.2175649708302591,0.26704347030541137,0.4385890789704867,0.8008752434678648,0.7994955610573738,0.7192276449302478,0.699146566151848,0.7689125772598957,0.2310874227401043,0.6673268557607325,0.3326731442392675,0.7145012424921509,0.28549875750784914,0.3557688148976419,0.6442311851023581,0.2802065609900543,0.7197934390099456,0.2580722523795625,0.7419277476204376,0.25443206749157943,0.7455679325084206,0.1385789636276144,39.71147993892574,5.311484222074695,949.0,5.0,-944.0,39.20604686660738,5.2930042775871575,947.0,3.0,-944.0,38.14893409567233,5.253570842736931,951.0,4.0,-947.0,37.624475503171446,5.233599565284679,948.0,1.0,-947.0,40.66366820110323,5.345668459033065,950.0,6.0,-944.0,38.46230310070795,5.265373247905479,952.0,2.0,-950.0,38.83417498365766,37.624475503171446,5.279254911699412,-946.0,2269.427120709789,83.17130077928124,1.2074182697257333e-06,2348.433580681265,86.59720354396372,0.0,73.37928428704878,1.253894384761784,0.0,2269.427120709789,86.59720354396372,0.10200000000000001,0.1976,0.30223333333333335,0.934026814516129,0.9398752644148755,0.9471413305395495,0.9534491935483871,0.9515074036165131,0.9552456085210407,,,,,,,,,,,,,,
3.0,PCC,1,True,0.21642138755351925,0.2592307071367963,0.43873739901424497,0.8008126602931323,0.7962563421041646,0.7101538654135214,0.6852555099549794,0.8392585544435167,0.1607414455564833,0.7309723562510121,0.2690276437489879,0.7212530234928336,0.2787469765071664,0.3572329990433539,0.6427670009566461,0.2801237906688961,0.719876209331104,0.2581828492753815,0.7418171507246185,0.2562405741824435,0.7437594258175565,0.6852555099549794,0.2562405741824435,0.7437594258175565,0.21642138755351925,0.2592307071367963,0.43873739901424497,0.8008126602931323,0.7962563421041646,0.7101538654135214,0.6852555099549794,0.8392585544435167,0.1607414455564833,0.7309723562510121,0.2690276437489879,0.7212530234928336,0.2787469765071664,0.3572329990433539,0.6427670009566461,0.2801237906688961,0.719876209331104,0.2581828492753815,0.7418171507246185,0.2562405741824435,0.7437594258175565,0.12180323537695094,42.08559883300151,5.3952547403753615,949.0,1.0,-948.0,45.086747388408725,5.494631530880298,947.0,3.0,-944.0,43.6771146505876,5.4488056485631535,951.0,4.0,-947.0,44.3749482288352,5.471673531236072,948.0,5.0,-943.0,46.022574890327775,5.52426979721483,950.0,6.0,-944.0,43.935463943750904,5.457314023281579,952.0,2.0,-950.0,44.15520608629305,42.08559883300151,5.464511642661052,-946.0,1975.0478426669665,62.955594665178786,1.2074182697257333e-06,2271.982551633806,73.9158208098877,0.0,3766.270172503471,170.93091501189872,0.0,2271.982551633806,170.93091501189872,0.1024,0.19353333333333333,0.29503333333333337,0.9329340725806452,0.9382666666666667,0.9458847214946744,0.9523556451612903,0.9505963152507677,0.9547224724986905,,,,,,,,,,,,,,
3.0,PCC,2,True,0.2111966489183818,0.26258550612432935,0.4359968344869342,0.8018694141624426,0.8006460403107454,0.717363147045364,0.7022997956954021,0.7621956915305673,0.23780430846943268,0.6631930719594393,0.33680692804056067,0.6928955543089661,0.3071044456910339,0.3542623698081084,0.6457376301918916,0.2789646231434319,0.721035376856568,0.25738966963762516,0.7426103303623748,0.25306160919717624,0.7469383908028238,0.7022997956954021,0.25306160919717624,0.7469383908028238,0.2111966489183818,0.26258550612432935,0.4359968344869342,0.8018694141624426,0.8006460403107454,0.717363147045364,0.7022997956954021,0.7621956915305673,0.23780430846943268,0.6631930719594393,0.33680692804056067,0.6928955543089661,0.3071044456910339,0.3542623698081084,0.6457376301918916,0.2789646231434319,0.721035376856568,0.25738966963762516,0.7426103303623748,0.25306160919717624,0.7469383908028238,0.14877668073600128,37.28913295201424,5.220683346802565,949.0,1.0,-948.0,38.57314027265047,5.269524696683975,947.0,5.0,-942.0,36.915536820985416,5.206156233042742,951.0,3.0,-948.0,37.7695037780177,5.2391499244240975,948.0,6.0,-942.0,37.832647710276646,5.241559841531521,950.0,4.0,-946.0,39.13940230584166,5.290549819759025,952.0,2.0,-950.0,37.80107574414717,36.915536820985416,5.240355386176651,-946.0,2360.9843342485824,89.64720854089403,1.2074182697257333e-06,73.16330767860258,1.517150830981702,0.0,2051.309845135221,75.69403667545843,0.0,2051.309845135221,89.64720854089403,0.101,0.19633333333333333,0.30333333333333334,0.9331891129032258,0.9393659501876492,0.9471094464815785,0.9536760080645161,0.9517063800750597,0.9553262441068622,,,,,,,,,,,,,,
3.0,t-SNE,0,True,0.35057168052905513,0.36638269504165305,0.4965798353303212,0.8129294075765171,0.7605599333470867,0.6235723138360768,0.5266005467367145,0.4867642206020927,0.5132357793979073,0.4383614888806437,0.5616385111193563,0.4205560814758905,0.5794439185241095,0.3097202270900458,0.6902797729099541,0.27863435554064125,0.7213656444593588,0.2694603258000203,0.7305396741999797,0.3069834698559982,0.6930165301440018,0.5266005467367145,0.3069834698559982,0.6930165301440018,0.35057168052905513,0.36638269504165305,0.4965798353303212,0.8129294075765171,0.7605599333470867,0.6235723138360768,0.5266005467367145,0.4867642206020927,0.5132357793979073,0.4383614888806437,0.5616385111193563,0.4205560814758905,0.5794439185241095,0.3097202270900458,0.6902797729099541,0.27863435554064125,0.7213656444593588,0.2694603258000203,0.7305396741999797,0.3069834698559982,0.6930165301440018,0.07213579499995014,1.0434312965862098,0.06133561119497104,949.0,999.0,50.0,1.5457845862136514,0.6283392855923081,947.0,995.0,48.0,0.9746802960107761,-0.03699901550842669,951.0,997.0,46.0,1.5944566428916274,0.6730648677778903,948.0,996.0,48.0,1.0116817199580173,0.016755482462149165,950.0,1000.0,50.0,0.9450052543554588,-0.08160574395419246,952.0,998.0,46.0,1.0275565082721134,0.9450052543554588,0.03921773401623464,48.0,0.0006968910299102896,8.054484469784713e-06,1.2074182697257333e-06,0.005391354096587241,0.002489497667874945,0.0,0.00015223322120367071,6.978000181102031e-05,0.0,0.0006968910299102896,0.002489497667874945,0.47519999999999996,0.4426,0.45916666666666667,0.9831921370967742,0.9737623336745138,0.9690371922472498,0.9765042338709677,0.9671929034459229,0.9652463768115942,,,,,,,,,,,,,,
3.0,t-SNE,1,True,0.3460622944995033,0.3658089397394092,0.4941377006658136,0.8110077669413416,0.7568744052624995,0.6209992985133249,0.5185968500216244,0.48645838807419295,0.513541611925807,0.43534053046445376,0.5646594695355462,0.4337799005735038,0.5662200994264962,0.3214726685460052,0.6785273314539948,0.2913595321774243,0.7086404678225757,0.28164328360950025,0.7183567163904998,0.32095676213555285,0.6790432378644471,0.5185968500216244,0.32095676213555285,0.6790432378644471,0.3460622944995033,0.3658089397394092,0.4941377006658136,0.8110077669413416,0.7568744052624995,0.6209992985133249,0.5185968500216244,0.48645838807419295,0.513541611925807,0.43534053046445376,0.5646594695355462,0.4337799005735038,0.5662200994264962,0.3214726685460052,0.6785273314539948,0.2913595321774243,0.7086404678225757,0.28164328360950025,0.7183567163904998,0.32095676213555285,0.6790432378644471,0.07040064097810056,0.9381973766469354,-0.0920366280587422,949.0,995.0,46.0,1.0593875746932508,0.08323049281764307,947.0,997.0,50.0,0.939453049531758,-0.0901070321246844,951.0,999.0,48.0,1.092632561768826,0.127808322842321,948.0,998.0,50.0,0.9096573597986091,-0.13660486650603879,950.0,996.0,46.0,0.9108703385957251,-0.13468239231814516,952.0,1000.0,48.0,0.9388252130893466,0.9096573597986091,-0.09107150748886891,48.0,3.925929853581749e-05,6.524529043507671e-05,1.2074182697257333e-06,0.0002593105569537566,0.00019890727277421038,0.0,0.0022335415283877016,0.0038074808017346143,0.0,0.0002593105569537566,0.0038074808017346143,0.4798,0.4441333333333333,0.4683,0.9841602822580645,0.9722478335039235,0.9688465165007858,0.9752127016129032,0.966300921187308,0.9645201676270299,,,,,,,,,,,,,,
3.0,t-SNE,2,True,0.34112215756160796,0.36222478841228944,0.4908764282837615,0.8104909091939478,0.7558663990859166,0.6095243439718009,0.4941544631349513,0.49007114464787843,0.5099288553521215,0.43874089647076914,0.5612591035292309,0.43937730384368445,0.5606226961563155,0.31726716848674325,0.6827328315132568,0.2901029590255665,0.7098970409744335,0.28544567914194496,0.714554320858055,0.3268142628412122,0.6731857371587878,0.4941544631349513,0.3268142628412122,0.6731857371587878,0.34112215756160796,0.36222478841228944,0.4908764282837615,0.8104909091939478,0.7558663990859166,0.6095243439718009,0.4941544631349513,0.49007114464787843,0.5099288553521215,0.43874089647076914,0.5612591035292309,0.43937730384368445,0.5606226961563155,0.31726716848674325,0.6827328315132568,0.2901029590255665,0.7098970409744335,0.28544567914194496,0.714554320858055,0.3268142628412122,0.6731857371587878,0.056990794513331756,1.0090852682684568,0.013048088131521435,949.0,995.0,46.0,0.9048050711034918,-0.14432107975574127,947.0,997.0,50.0,0.899223388629797,-0.15324853461611512,951.0,999.0,48.0,0.9332039800536912,-0.09973563455252177,948.0,998.0,50.0,0.9783496633656232,-0.031577916574943646,950.0,996.0,46.0,0.8718600800148514,-0.19783147142836505,952.0,1000.0,48.0,0.9190045255785915,0.8718600800148514,-0.1218561288967575,48.0,0.00022845730266439645,0.0002079512898991593,1.2074182697257333e-06,0.00023563225421062157,8.123421823082665e-05,0.0,0.002711831646705476,0.001678985763296863,0.0,0.00023563225421062157,0.001678985763296863,0.477,0.44106666666666666,0.46359999999999996,0.9835362903225806,0.972865779597407,0.9692313253012048,0.9758657258064516,0.9660519276697372,0.9644261568011175,,,,,,,,,,,,,,
3.0,UMAP,0,True,0.30639880304849904,0.32383626452687636,0.4142391980347037,0.7853609305679966,0.7404091375568583,0.5908717552826138,0.47717710529403795,0.47828944224348313,0.5217105577565169,0.4381369473050044,0.5618630526949956,0.7349857031182977,0.2650142968817023,0.3726775657739396,0.6273224342260604,0.30302551994932875,0.6969744800506712,0.2856523838319599,0.7143476161680401,0.31827263780420934,0.6817273621957907,0.47717710529403795,0.31827263780420934,0.6817273621957907,0.30639880304849904,0.32383626452687636,0.4142391980347037,0.7853609305679966,0.7404091375568583,0.5908717552826138,0.47717710529403795,0.47828944224348313,0.5217105577565169,0.4381369473050044,0.5618630526949956,0.7349857031182977,0.2650142968817023,0.3726775657739396,0.6273224342260604,0.30302551994932875,0.6969744800506712,0.2856523838319599,0.7143476161680401,0.31827263780420934,0.6817273621957907,0.015239658760983144,0.41229534348685354,-1.2782499275405033,949.0,991.0,42.0,0.24526539433420844,-2.027584403365947,947.0,847.0,-100.0,0.2684510937672777,-1.8972688119132448,951.0,888.0,-63.0,0.2765658827818022,-1.854304898548333,948.0,870.0,-78.0,0.395174402445076,-1.3394385959950885,950.0,992.0,42.0,0.2757117885917839,-1.8587671409984188,952.0,889.0,-63.0,0.2761388356867931,0.24526539433420844,-1.8565342945647227,-36.666666666666664,0.6098613803130356,0.1085995395957885,1.2074182697257333e-06,0.745145805323257,0.16052066742232945,0.0,0.1601701779078308,0.03486943888522457,0.0,0.6098613803130356,0.16052066742232945,0.2764,0.36373333333333335,0.42223333333333335,0.9568899193548387,0.9586706925963835,0.9609466038065305,0.9757826612903225,0.9664111907198908,0.9636737908154357,,,,,,,,,,,,,,
